"CODIGO"	"NOMBRE"	"EMBALSE"	"X"	"Y"	"DEMARC"	"CAUCE"	"GOOGLE"	"OPENSTREETMAP"	"WIKIDATA"	"PROVINCIA"	"CCAA"	"TIPO"	"COTA_CORON"	"ALT_CIMIEN"	"INFORME"
9220059	"LLAUSET"	"LLAUSET"	42,5809309520001	0,694450386000028	"EBRO"	"RÍO LLAUSET"	""	""	""	"Huesca"	"Aragón"	"Presa de fábrica de bóveda"	2192	89	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2474"
1320037	"VELLE"	"VELLE"	42,357859342	-7,85142526699997	"MIÑO-SIL"	"RÍO MIÑO"	""	""	""	"Ourense"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"	110,4	27	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=122"
9220091	"RESPOMUSO"	"Respomuso Reservoir"	42,8156272250001	-0,297330793999947	"EBRO"	"RÍO AGUAS LIMPIAS"	"https://www.google.com/search?kgmid=/g/121n92_p"	""	"https://www.wikidata.org/wiki/Q3427764"	"Huesca"	"Aragón"	"Presa de fábrica de contrafuertes"	2123	77	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2505"
9440011	"PENA"	"PENA"	40,8194375680001	0,134230182000067	"EBRO"	"RÍO PENA"	""	""	""	"Teruel"	"Aragón"	"Presa de fábrica de gravedad (hormigón vibrado)"	619,029999999999	46,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2804"
4210081	"CORUMBEL BAJO"	"CORUMBEL BAJO"	37,449084574	-6,57274195299993	"TINTO, ODIEL Y PIEDRAS"	"RÍO CORUMBEL"	""	""	""	"Huelva"	"Andalucía"	"Presa de materiales sueltos de pantalla de hormigón"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1285"
3450015	"GUAJARAZ"	"Guajaraz Reservoir"	39,7999260600001	-4,08754612399997	"TAJO"	"ARROYO DEL GUAJARAZ"	""	"https://www.openstreetmap.org/relation/3374623"	"https://www.wikidata.org/wiki/Q26904323"	"Toledo"	"Castilla - La Mancha"	"Presa de materiales sueltos de pantalla asfáltica"	607,6	46,3999999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=871"
14150011	"VILAGUDIN"	"VILAGUDIN"	43,0945645850001	-8,49268471099998	"GALICIA-COSTA"	"RÍO PARADELA"	""	""	""	"A Coruña"	"Galicia"	"Presa de materiales sueltos de pantalla de hormigón"	284,5	33	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3090"
8120005	"MARIA CRISTINA"	"Maria Cristina Reservoir"	40,0282904270001	-0,163969956999949	"JUCAR"	"RAMBLA DE LA VIUDA"	"https://www.google.com/search?kgmid=/g/120j37yv"	""	"https://www.wikidata.org/wiki/Q5830527"	"Castelló/Castellón"	"Comunitat Valenciana"	"Presa de fábrica de mampostería"	138,219999999999	56,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2261"
1320011	"PEÑARRUBIA"	"Peñarrubia Reservoir"	42,4564492920001	-6,81942030899995	"MIÑO-SIL"	"RÍO SIL"	"https://www.google.com/search?kgmid=/g/1203lz94g"	""	"https://www.wikidata.org/wiki/Q5830543"	"Ourense"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"	397,42	35,7999999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=96"
5140037	"BEMBEZAR"	"Bembézar Reservoir"	37,8247225110001	-5,23720810199995	"GUADALQUIVIR"	"RÍO  BEMBÉZAR"	""	""	"https://www.wikidata.org/wiki/Q5830414"	"Córdoba"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"	97,5	37	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1459"
9430006	"CIURANA"	"Siurana reservoir"	41,2495806650001	0,913874355000075	"EBRO"	"RIU DE SIURANA"	"https://www.google.com/search?kgmid=/g/1hb_f69pj"	"https://www.openstreetmap.org/relation/5581963"	"https://www.wikidata.org/wiki/Q3376614"	"Tarragona"	"Cataluña"	"Presa de fábrica de gravedad (hormigón vibrado)"	489,139999999999	62,74	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2772"
8030092	"GUADALEST"	"Guadalest Reservoir"	38,679938329	-0,19178029699998	"JUCAR"	"RIU BENIARDÁ O GUADALEST"	"https://www.google.com/search?kgmid=/g/122vxrxt"	""	"https://www.wikidata.org/wiki/Q3373919"	"Alacant/Alicante"	"Comunitat Valenciana"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2243"
9220090	"SANTA MARIA BELSUE"	"SANTA MARIA BELSUE"	42,30237966	-0,347295588999941	"EBRO"	"RÍO FLUMEN"	""	""	""	"Huesca"	"Aragón"	"Presa de fábrica de mampostería"	896,399999999999	52	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2504"
5130007	"FRESNEDA, LA"	"FRESNEDA, LA"	38,558512121	-3,62973097799994	"GUADALQUIVIR"	"RÍO  JÁNDULA O FRESNEDA O JORGE"	""	""	""	"Ciudad Real"	"Castilla - La Mancha"	"Presa de fábrica de arco-gravedad"	719,549999999999	37,5499999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1420"
9310034	"IRABIA"	"IRABIA"	42,9849261200001	-1,15747190799993	"EBRO"	"RÍO IRATI"	""	""	""	"Navarra"	"Comunidad Foral de Navarra"	"Presa de fábrica de mampostería"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2746"
5410154	"LEBRIJA"	"LEBRIJA"	36,960900983	-6,04259056299998	"GUADALQUIVIR"	""	""	""	""	"Sevilla"	"Andalucía"	"Presa de materiales sueltos homogénea"	10,34	13,1199999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1795"
9310008	"FERIAL, EL"	"FERIAL, EL"	42,2903109210001	-1,58668498599997	"EBRO"	"VAL DE LA FUENTE DEL FERIAL"	""	""	""	"Navarra"	"Comunidad Foral de Navarra"	"Presa de materiales sueltos zonificada o de núcleo"	394	13	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2720"
9310017	"FERIAL, EL"	"FERIAL, EL"	42,286924904	-1,58597230399994	"EBRO"	"VAL DE LA FUENTE DEL FERIAL"	""	""	""	"Navarra"	"Comunidad Foral de Navarra"	"Presa de materiales sueltos zonificada o de núcleo"	394	34	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2729"
7020004	"TAIBILLA"	"TAIBILLA"	38,192427536	-2,26193352199994	"SEGURA"	"RIO TAIBILLA"	""	""	""	"Albacete"	"Castilla - La Mancha"	"Presa de materiales sueltos zonificada o de núcleo"	956,299999999999	39	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2006"
9420004	"MONTEAGUDO DE LAS VICARIAS"	"MONTEAGUDO DE LAS VICARIAS"	41,380343456	-2,17816542799994	"EBRO"	"VERTIENTE POR LA MARGEN DERECHA DEL RÍO NAJIMA"	""	""	""	"Soria"	"Castilla y León"	"Presa de materiales sueltos homogénea"	822,389999999999	15,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2761"
9420002	"MONTEAGUDO DE LAS VICARIAS"	"MONTEAGUDO DE LAS VICARIAS"	41,386306441	-2,18959618999997	"EBRO"	"VERTIENTE POR LA MARGEN DERECHA DEL RÍO NAJIMA"	""	""	""	"Soria"	"Castilla y León"	"Presa de materiales sueltos homogénea"	803	7,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2759"
7300010	"ARGOS"	"embalse del Argos"	38,1723978200001	-1,73353032399996	"SEGURA"	"RIO ARGOS"	"https://www.google.com/search?kgmid=/g/1220l8n2"	""	"https://www.wikidata.org/wiki/Q5830602"	"Murcia"	"Región de Murcia"	"Presa de materiales sueltos zonificada o de núcleo"	414,6	36,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2046"
1390012	"MEDIAJO"	"MEDIAJO"	43,089135608	-4,02396184799994	"CANTABRICO OCCIDENTAL"	""	""	""	""	"Cantabria"	"Cantabria"	"Presa de materiales sueltos de pantalla asfáltica"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=182"
15200005	"URKULU"	"Urkulu reservoir"	43,0225055220001	-2,47053633499996	"CANTABRICO ORIENTAL"	"TXAETA ERREKA"	""	""	"https://www.wikidata.org/wiki/Q12268686"	"Gipuzkoa/Guipúzcoa"	"País Vasco"	"Presa de materiales sueltos de pantalla de hormigón"	336	54	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3120"
1320028	"SANTA EULALIA"	"SANTA EULALIA"	42,3483453630001	-7,06397987999998	"MIÑO-SIL"	"RÍO XARES"	""	""	""	"Ourense"	"Galicia"	"Presa de fábrica de bóveda"	528	73	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=113"
2340015	"CERVERA"	"CERVERA"	42,8660505030001	-4,52768060999995	"DUERO"	"RÍO RIVERA O VENTANILLA"	""	""	""	"Palencia"	"Castilla y León"	"Presa de fábrica de mampostería"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=352"
1270010	"MONTEFURADO"	"MONTEFURADO"	42,390996026	-7,21834378999995	"MIÑO-SIL"	"RÍO BIBEI"	""	""	""	"Lugo"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"	292	42	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=70"
4060102	"MONTIJO"	"MONTIJO"	38,9236610560001	-6,42868094199997	"GUADIANA"	"RIO GUADIANA"	""	""	""	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1027"
4060045	"AGUIJON, EL"	"AGUIJON, EL"	38,473447859	-6,92088528799997	"GUADIANA"	"RIO ALCARRACHE"	""	""	""	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=972"
1270006	"SEQUEIROS"	"SEQUEIROS"	42,450804406	-7,25122124099994	"MIÑO-SIL"	"RÍO SIL"	""	""	""	"Lugo"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"	257,1	22,1999999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=66"
7030005	"CREVILLENTE"	"CREVILLENTE"	38,2573070890001	-0,791022540999961	"SEGURA"	"BARRANCO DEL BOSCH"	""	""	""	"Alacant/Alicante"	"Comunitat Valenciana"	"Presa de materiales sueltos zonificada o de núcleo"	147,5	58	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2018"
2090007	"ARLANZON"	"Arlanzón Dam"	42,263942951	-3,33957144699997	"DUERO"	"RÍO ARLANZÓN"	"https://www.google.com/search?kgmid=/g/120lwg9c"	""	"https://www.wikidata.org/wiki/Q11681445"	"Burgos"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=256"
2370021	"AGUEDA"	"AGUEDA"	40,529781939	-6,48161367799997	"DUERO"	"RÍO ÁGUEDA"	""	""	""	"Salamanca"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	662,12	37,6	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=381"
3280040	"VILLAR, EL"	"El Villar Reservoir"	40,9474491760001	-3,56294228099995	"TAJO"	"RÍO LOZOYA"	"https://www.google.com/search?kgmid=/g/121_4d1r"	""	"https://www.wikidata.org/wiki/Q5830463"	"Madrid"	"Comunidad de Madrid"	"Presa de fábrica de mampostería"	906	50,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=817"
2490004	"PUENTE PORTO"	"PUENTE PORTO"	42,1158687330001	-6,83043827699993	"DUERO"	"ARROYO DE BAJO DEL CASTILLÓN"	""	""	""	"Zamora"	"Castilla y León"	"Presa de fábrica de contrafuertes"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=471"
1390003	"ALSA TORINA"	"ALSA TORINA"	43,0720798520001	-4,01289343399998	"CANTABRICO OCCIDENTAL"	"ARROYO DE MOJÓN"	""	""	""	"Cantabria"	"Cantabria"	"Presa de materiales sueltos de pantalla asfáltica"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=173"
1390004	"ALSA TORINA"	"ALSA TORINA"	43,0947327860001	-3,99995942799995	"CANTABRICO OCCIDENTAL"	"RÍO TORINA O TORINO"	""	""	""	"Cantabria"	"Cantabria"	"Presa de fábrica de arco-gravedad"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=174"
7020001	"BAYCO, RAMBLA DE"	"BAYCO, RAMBLA DE"	38,6400374940001	-1,50110869599996	"SEGURA"	"RAMBLA DE ORTIGOSA"	""	""	""	"Albacete"	"Castilla - La Mancha"	"Presa de materiales sueltos zonificada o de núcleo"	697	43	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2003"
6290014	"CASASOLA"	"Casasola reservoir"	36,80441203	-4,49571219199993	"CUENCAS MEDITERRANEAS ANDALUZAS"	"RÍO CAMPANILLAS"	"https://www.google.com/search?kgmid=/g/120n2j5y"	""	"https://www.wikidata.org/wiki/Q5830430"	"Málaga"	"Andalucía"	"Presa de fábrica de arco-gravedad"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1967"
3050006	"ACEÑA, LA"	"La Aceña reservoir"	40,6125237900001	-4,22148248499997	"TAJO"	"RÍO DE LA ACEÑA"	"https://www.google.com/search?kgmid=/g/121_zmv_"	"https://www.openstreetmap.org/relation/1407214"	"https://www.wikidata.org/wiki/Q11681441"	"Ávila"	"Castilla y León"	"Presa de fábrica de arco-gravedad"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=500"
10250001	"SANT PONC"	"SANT PONC"	41,9629241380001	1,60560158600003	"CUENCAS INTERNAS DE CATALUÑA"	"RIU CARDENER"	""	""	""	"Lleida"	"Cataluña"	"Presa de fábrica de gravedad (hormigón vibrado)"	531,5	59,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2911"
4060071	"HORNO TEJERO"	"HORNO TEJERO"	39,1524666400001	-6,43288892199996	"GUADIANA"	"RIVERA DE LACARA"	""	""	""	"Badajoz"	"Extremadura"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=996"
9220095	"LANUZA"	"Lanuza Reservoir"	42,750213783	-0,314386454999976	"EBRO"	"RÍO GÁLLEGO"	"https://www.google.com/search?kgmid=/g/1229dgd0"	""	"https://www.wikidata.org/wiki/Q3377773"	"Huesca"	"Aragón"	"Presa de fábrica de bóveda"	1286,59999999999	79,5999999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2509"
6290036	"LIMONERO, EL"	"LIMONERO, EL"	36,758417373	-4,43246489999996	"CUENCAS MEDITERRANEAS ANDALUZAS"	"RÍO GUADALMEDINA"	""	""	""	"Málaga"	"Andalucía"	"Presa de materiales sueltos de pantalla de hormigón"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1989"
9220042	"PEÑA, LA"	"PEÑA, LA"	42,3833827130001	-0,735549655999932	"EBRO"	"RÍO GÁLLEGO"	""	""	""	"Huesca"	"Aragón"	"Presa de fábrica de mampostería"	541	61	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2458"
9500011	"VAL"	"El Val reservoir"	41,8757919440001	-1,78697264699997	"EBRO"	"RIO DE LA CASA O VAL"	""	""	"https://www.wikidata.org/wiki/Q95570755"	"Zaragoza"	"Aragón"	"Presa de fábrica de gravedad (hormigón compactado)"	629,149999999999	94,4	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2824"
7300001	"PUENTES IV"	"PUENTES IV"	37,7347336080001	-1,81922575299996	"SEGURA"	"RIO GUADALENTIN O SANGONERA"	""	""	""	"Murcia"	"Región de Murcia"	"Presa de fábrica de gravedad (hormigón vibrado)"	474	78	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2037"
7300011	"PUENTES IV"	"PUENTES IV"	37,740643543	-1,82258208899998	"SEGURA"	"RIO GUADALENTIN O SANGONERA"	""	""	""	"Murcia"	"Región de Murcia"	"Presa de materiales sueltos zonificada o de núcleo"	476	14	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2047"
4060026	"CANCHALES, LOS"	"Los Canchales reservoir"	38,964354455	-6,52263624799997	"GUADIANA"	"RIO LACARA"	"https://www.google.com/search?kgmid=/g/11b6x7ykth"	"https://www.openstreetmap.org/relation/2082226"	"https://www.wikidata.org/wiki/Q18753075"	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón compactado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=953"
8030035	"BENIARRES"	"BENIARRES"	38,8149169910001	-0,356155444999956	"JUCAR"	"RÍO SERPIS"	""	""	""	"Alacant/Alicante"	"Comunitat Valenciana"	"Presa de fábrica de gravedad (hormigón vibrado)"	320,649999999999	53	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2191"
2490012	"CASTRO"	"Castro Reservoir"	41,57537726	-6,18722467599997	"DUERO"	"RÍO DUERO"	""	""	"https://www.wikidata.org/wiki/Q110295650"	"Zamora"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=479"
4210017	"SOTIEL"	"SOTIEL"	37,712180796	-6,80803912999994	"TINTO, ODIEL Y PIEDRAS"	"RIVERA OLIVARGAS"	""	""	""	"Huelva"	"Andalucía"	"Presa de fábrica de arco-gravedad"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1222"
1240017	"ROZAS, LAS"	"ROZAS, LAS"	42,9069858300001	-6,35038478399997	"MIÑO-SIL"	"RÍO SIL"	""	""	""	"León"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	961	71	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=50"
3190008	"BOLARQUE"	"Bolarque Reservoir"	40,363245856	-2,81868119299997	"TAJO"	"RÍO TAJO"	"https://www.google.com/search?kgmid=/g/12283wdl"	""	"https://www.wikidata.org/wiki/Q8775290"	"Guadalajara"	"Castilla - La Mancha"	"Presa de fábrica de mampostería"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=744"
3190028	"PALMACES"	"Pálmaces Reservoir"	41,050474754	-2,93994336499998	"TAJO"	"RÍO CAÑAMARES"	"https://www.google.com/search?kgmid=/g/121lswsr"	""	"https://www.wikidata.org/wiki/Q5658823"	"Guadalajara"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=763"
14150023	"BARRIE DE LA MAZA"	"BARRIE DE LA MAZA"	42,8649691900001	-8,79707815799998	"GALICIA-COSTA"	"RÍO TAMBRE"	""	""	""	"A Coruña"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"	249	48	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3102"
5230029	"QUIEBRAJANO"	"QUIEBRAJANO"	37,6330053230001	-3,72850877899998	"GUADALQUIVIR"	"RÍO  QUIEBRAJANO"	""	""	""	"Jaén"	"Andalucía"	"Presa de fábrica de bóveda"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1565"
9260028	"GONZALEZ LACASA"	"González-Lacasa Reservoir"	42,1737805980001	-2,67275261299994	"EBRO"	"ARROYO DE LOS ALBERCOS"	"https://www.google.com/search?kgmid=/g/120_4jdm"	""	"https://www.wikidata.org/wiki/Q5830377"	"La Rioja"	"La Rioja"	"Presa mixta"	996,5	70,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2688"
1330019	"TANES"	"TANES"	43,220949729	-5,42776056999998	"CANTABRICO OCCIDENTAL"	"RÍO NALÓN"	""	""	""	"Asturias"	"Principado de Asturias"	"Presa de fábrica de gravedad (hormigón vibrado)"	495	95	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=149"
5180018	"PORTILLO, EL"	"El Portillo Reservoir"	37,8040083020001	-2,78730105799997	"GUADALQUIVIR"	"RÍO  CASTRIL"	""	""	"https://www.wikidata.org/wiki/Q11966988"	"Granada"	"Andalucía"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1521"
5230021	"VIBORAS"	"VIBORAS"	37,639127269	-4,01175384999993	"GUADALQUIVIR"	"RÍO  VÍBORAS"	""	""	""	"Jaén"	"Andalucía"	"Presa de fábrica de arco-gravedad"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1557"
4060067	"VALUENGO"	"VALUENGO"	38,301870679	-6,67658085999994	"GUADIANA"	"RIO ARDILA"	""	""	""	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=992"
2240006	"VILLAMECA"	"Villameca Reservoir"	42,6484728770001	-6,07216067399997	"DUERO"	"RÍO TUERTO"	"https://www.google.com/search?kgmid=/g/120phcs9"	"https://www.openstreetmap.org/relation/1386726"	"https://www.wikidata.org/wiki/Q5830589"	"León"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=290"
2240013	"VILLAMECA"	"Villameca Reservoir"	42,64729808	-6,06777581499995	"DUERO"	"RÍO TUERTO"	"https://www.google.com/search?kgmid=/g/120phcs9"	"https://www.openstreetmap.org/relation/1386726"	"https://www.wikidata.org/wiki/Q5830589"	"León"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=297"
2240003	"VILLAMECA"	"VILLAMECA"	42,648767698	-6,05942422599998	"DUERO"	""	""	""	""	"León"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	1009,89999999999	6,6	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=287"
9090001	"SOBRON"	"SOBRON"	42,767126621	-3,10021329299997	"EBRO"	"RÍO EBRO"	""	""	""	"Araba/Álava"	"País Vasco"	"Presa de fábrica de gravedad (hormigón vibrado)"	512,799999999999	39,2999999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2400"
